532174, 20111128, 729.70, 753.80, 728.15, 750.20, 620588, ICICI BANK  ,15890.80,16186.68,15888.28,16167.13
532174, 20111129, 753.50, 756.95, 723.95, 736.30, 769946, ICICI BANK  ,16210.37,16210.37,15952.54,16008.34
532174, 20111130, 723.15, 734.00, 706.05, 714.15, 1037882, ICICI BANK  ,15868.96,16179.56,15849.57,16123.46
532174, 20111201, 753.05, 775.00, 753.05, 762.45, 1165084, ICICI BANK  ,16555.93,16718.11,16430.61,16483.45
532174, 20111202, 765.00, 791.00, 758.00, 787.65, 839372, ICICI BANK  ,16493.98,16888.84,16428.66,16846.83
532174, 20111205, 784.95, 790.35, 772.00, 780.55, 572108, ICICI BANK  ,16812.30,16863.10,16691.21,16805.33
532174, 20111207, 782.20, 785.85, 765.00, 767.75, 751236, ICICI BANK  ,16830.04,17003.71,16781.62,16877.06
532174, 20111208, 760.10, 765.00, 738.00, 744.15, 770317, ICICI BANK  ,16819.74,16847.82,16421.55,16488.24
532174, 20111209, 728.55, 741.90, 722.75, 731.55, 877645, ICICI BANK  ,16258.44,16382.57,16142.32,16213.46
532174, 20111212, 744.00, 744.00, 705.10, 707.60, 828191, ICICI BANK  ,16354.96,16360.32,15839.96,15870.35
532174, 20111213, 700.50, 711.85, 690.25, 705.30, 799755, ICICI BANK  ,15778.62,16079.38,15771.59,16002.51
532174, 20111214, 699.80, 716.00, 693.85, 702.85, 927403, ICICI BANK  ,15963.75,16133.41,15855.12,15881.14
532174, 20111215, 695.05, 706.00, 688.95, 698.25, 596685, ICICI BANK  ,15739.05,15908.02,15596.22,15836.47
532174, 20111216, 700.90, 714.65, 667.00, 676.05, 1113725, ICICI BANK  ,15868.78,16068.90,15425.20,15491.35
532174, 20111219, 674.00, 674.00, 641.00, 657.15, 785797, ICICI BANK  ,15440.10,15440.10,15190.74,15379.34
532174, 20111220, 661.10, 669.65, 648.60, 652.40, 662714, ICICI BANK  ,15436.12,15448.13,15135.86,15175.08
532174, 20111221, 677.90, 708.00, 671.20, 702.35, 1175265, ICICI BANK  ,15487.75,15727.31,15377.04,15685.21
532174, 20111222, 690.25, 739.70, 683.75, 727.10, 1181213, ICICI BANK  ,15546.66,15834.63,15472.70,15813.36
532174, 20111223, 728.00, 733.50, 714.75, 721.95, 871809, ICICI BANK  ,15863.43,15911.23,15671.28,15738.70
532174, 20111226, 724.50, 734.50, 719.00, 728.15, 340824, ICICI BANK  ,15782.17,15998.44,15761.18,15970.75
532174, 20111227, 726.00, 733.50, 720.70, 725.30, 301685, ICICI BANK  ,15983.98,16049.12,15799.63,15873.95
532174, 20111228, 719.90, 720.80, 695.00, 697.15, 592079, ICICI BANK  ,15854.36,15887.80,15666.46,15727.85
532174, 20111229, 691.00, 701.00, 680.00, 686.05, 561911, ICICI BANK  ,15658.94,15724.60,15515.44,15543.93
532174, 20111230, 690.35, 699.90, 680.25, 684.60, 387757, ICICI BANK  ,15583.55,15694.05,15406.93,15454.92
532174, 20120102, 690.00, 699.80, 685.10, 696.45, 457360, ICICI BANK  ,15534.67,15542.85,15358.02,15517.92
532174, 20120103, 705.00, 729.00, 705.00, 725.40, 521140, ICICI BANK  ,15640.56,15970.31,15640.56,15939.36
532174, 20120104, 731.90, 749.60, 731.00, 743.00, 725377, ICICI BANK  ,15967.49,16004.69,15822.32,15882.64
532174, 20120105, 745.70, 756.00, 738.85, 747.25, 521614, ICICI BANK  ,15893.07,15980.17,15809.31,15857.08
532174, 20120106, 742.00, 762.00, 728.50, 751.35, 544516, ICICI BANK  ,15789.08,16001.31,15664.91,15867.73
532174, 20120107, 749.90, 749.90, 743.00, 745.45, 44003, ICICI BANK  ,15893.30,15900.30,15835.29,15848.80
532174, 20120109, 740.15, 754.00, 731.30, 745.75, 340130, ICICI BANK  ,15840.22,15871.51,15678.30,15814.72
532174, 20120110, 752.50, 779.90, 751.30, 774.45, 658709, ICICI BANK  ,15898.32,16180.97,15898.32,16165.09
532174, 20120111, 779.75, 790.00, 774.00, 779.60, 517752, ICICI BANK  ,16222.37,16244.70,16127.77,16175.86
532174, 20120112, 778.55, 796.60, 774.75, 781.55, 445789, ICICI BANK  ,16117.19,16178.58,15962.59,16037.51
532174, 20120113, 784.95, 809.30, 781.20, 789.65, 793049, ICICI BANK  ,16144.57,16257.34,16049.78,16154.62
532174, 20120116, 781.50, 796.00, 778.00, 791.55, 444255, ICICI BANK  ,16086.74,16214.36,16037.60,16189.36
532174, 20120117, 800.00, 804.70, 783.50, 785.60, 486076, ICICI BANK  ,16270.87,16501.38,16270.87,16466.05
532174, 20120118, 777.90, 781.50, 762.20, 769.35, 451846, ICICI BANK  ,16502.42,16517.96,16384.48,16451.47
532174, 20120119, 778.00, 800.00, 778.00, 796.35, 391377, ICICI BANK  ,16573.87,16662.06,16572.10,16643.74
532174, 20120120, 813.00, 851.80, 813.00, 842.65, 1637214, ICICI BANK  ,16745.01,16788.48,16611.71,16739.01
532174, 20120123, 838.00, 871.60, 838.00, 857.80, 713643, ICICI BANK  ,16667.02,16784.00,16659.32,16751.73
532174, 20120124, 858.10, 894.70, 846.85, 886.15, 1194535, ICICI BANK  ,16806.72,17050.32,16770.01,16995.77
532174, 20120125, 890.00, 895.00, 869.90, 878.60, 544481, ICICI BANK  ,17068.85,17130.24,17016.69,17077.18
532174, 20120127, 885.00, 891.00, 864.10, 888.10, 579519, ICICI BANK  ,17201.33,17258.97,17106.57,17233.98
532174, 20120130, 877.00, 881.15, 848.10, 851.95, 460974, ICICI BANK  ,17138.04,17138.04,16828.33,16863.30
532174, 20120131, 860.00, 906.40, 856.00, 902.00, 1618307, ICICI BANK  ,16965.58,17238.99,16965.58,17193.55
532174, 20120201, 901.00, 910.30, 878.45, 888.20, 1119336, ICICI BANK  ,17179.64,17327.21,17061.55,17300.58
532174, 20120202, 899.00, 911.70, 879.35, 902.10, 1288991, ICICI BANK  ,17438.07,17504.25,17308.28,17431.85
532174, 20120203, 905.00, 917.55, 892.55, 914.80, 914286, ICICI BANK  ,17444.25,17630.53,17382.70,17604.96
532174, 20120206, 925.00, 936.70, 920.30, 927.85, 769143, ICICI BANK  ,17741.91,17829.72,17595.10,17707.31
532174, 20120207, 938.00, 945.50, 925.90, 936.90, 714821, ICICI BANK  ,17813.74,17832.04,17582.49,17622.45
532174, 20120208, 927.10, 930.00, 909.80, 919.95, 1412231, ICICI BANK  ,17631.69,17809.21,17579.59,17707.32
532174, 20120209, 918.80, 944.20, 913.70, 939.60, 755894, ICICI BANK  ,17647.80,17879.46,17609.43,17830.75
532174, 20120210, 938.00, 938.70, 916.00, 928.20, 598149, ICICI BANK  ,17817.59,17890.11,17627.14,17748.69
532174, 20120213, 931.00, 945.80, 919.25, 934.60, 732970, ICICI BANK  ,17761.70,17849.64,17665.89,17772.84
532174, 20120214, 929.70, 949.50, 927.10, 942.15, 674095, ICICI BANK  ,17767.46,17890.33,17742.58,17848.57
532174, 20120215, 952.00, 984.90, 952.00, 980.10, 952278, ICICI BANK  ,18000.30,18231.35,18000.30,18202.41
532174, 20120216, 979.50, 979.95, 961.10, 968.85, 372525, ICICI BANK  ,18163.05,18182.78,18043.32,18153.99
