500010, 20111128, 621.00, 647.00, 621.00, 645.30, 258981, HDFC        ,15890.80,16186.68,15888.28,16167.13
500010, 20111129, 650.00, 650.00, 634.00, 635.65, 369913, HDFC        ,16210.37,16210.37,15952.54,16008.34
500010, 20111130, 628.10, 645.00, 625.30, 641.00, 71726, HDFC        ,15868.96,16179.56,15849.57,16123.46
500010, 20111201, 657.00, 663.00, 651.00, 655.85, 247125, HDFC        ,16555.93,16718.11,16430.61,16483.45
500010, 20111202, 660.00, 669.45, 654.50, 667.15, 186856, HDFC        ,16493.98,16888.84,16428.66,16846.83
500010, 20111205, 666.00, 669.90, 656.65, 661.65, 185158, HDFC        ,16812.30,16863.10,16691.21,16805.33
500010, 20111207, 661.05, 675.40, 656.60, 673.70, 229036, HDFC        ,16830.04,17003.71,16781.62,16877.06
500010, 20111208, 675.00, 675.95, 659.70, 669.00, 72813, HDFC        ,16819.74,16847.82,16421.55,16488.24
500010, 20111209, 654.05, 662.00, 651.85, 654.20, 130259, HDFC        ,16258.44,16382.57,16142.32,16213.46
500010, 20111212, 657.00, 661.20, 643.30, 645.70, 73479, HDFC        ,16354.96,16360.32,15839.96,15870.35
500010, 20111213, 642.30, 654.90, 636.50, 647.70, 153133, HDFC        ,15778.62,16079.38,15771.59,16002.51
500010, 20111214, 647.30, 648.00, 628.10, 630.05, 125953, HDFC        ,15963.75,16133.41,15855.12,15881.14
500010, 20111215, 625.00, 641.00, 624.65, 636.65, 174844, HDFC        ,15739.05,15908.02,15596.22,15836.47
500010, 20111216, 640.50, 646.00, 620.10, 624.55, 73269, HDFC        ,15868.78,16068.90,15425.20,15491.35
500010, 20111219, 619.90, 624.00, 600.85, 618.95, 208442, HDFC        ,15440.10,15440.10,15190.74,15379.34
500010, 20111220, 621.65, 628.50, 618.00, 623.20, 139050, HDFC        ,15436.12,15448.13,15135.86,15175.08
500010, 20111221, 635.00, 660.00, 633.45, 654.70, 169914, HDFC        ,15487.75,15727.31,15377.04,15685.21
500010, 20111222, 649.95, 663.50, 648.30, 660.20, 236643, HDFC        ,15546.66,15834.63,15472.70,15813.36
500010, 20111223, 666.00, 666.00, 655.25, 660.45, 158823, HDFC        ,15863.43,15911.23,15671.28,15738.70
500010, 20111226, 657.50, 669.80, 657.50, 665.05, 67028, HDFC        ,15782.17,15998.44,15761.18,15970.75
500010, 20111227, 665.05, 670.00, 662.00, 666.50, 51450, HDFC        ,15983.98,16049.12,15799.63,15873.95
500010, 20111228, 667.00, 671.95, 657.30, 660.00, 46596, HDFC        ,15854.36,15887.80,15666.46,15727.85
500010, 20111229, 659.60, 663.40, 653.60, 655.35, 39639, HDFC        ,15658.94,15724.60,15515.44,15543.93
500010, 20111230, 655.00, 667.50, 646.25, 649.45, 69602, HDFC        ,15583.55,15694.05,15406.93,15454.92
500010, 20120102, 648.15, 654.80, 641.25, 651.50, 45878, HDFC        ,15534.67,15542.85,15358.02,15517.92
500010, 20120103, 656.40, 668.80, 656.40, 665.15, 39029, HDFC        ,15640.56,15970.31,15640.56,15939.36
500010, 20120104, 663.00, 667.50, 658.75, 659.85, 101810, HDFC        ,15967.49,16004.69,15822.32,15882.64
500010, 20120105, 662.00, 672.85, 661.00, 668.70, 167062, HDFC        ,15893.07,15980.17,15809.31,15857.08
500010, 20120106, 667.00, 673.45, 657.60, 669.65, 52268, HDFC        ,15789.08,16001.31,15664.91,15867.73
500010, 20120107, 670.00, 672.00, 665.15, 668.05, 3312, HDFC        ,15893.30,15900.30,15835.29,15848.80
500010, 20120109, 666.05, 669.00, 655.00, 662.95, 47343, HDFC        ,15840.22,15871.51,15678.30,15814.72
500010, 20120110, 666.00, 685.00, 666.00, 682.45, 83108, HDFC        ,15898.32,16180.97,15898.32,16165.09
500010, 20120111, 683.05, 690.70, 678.25, 681.40, 70078, HDFC        ,16222.37,16244.70,16127.77,16175.86
500010, 20120112, 684.00, 701.00, 668.40, 687.50, 539938, HDFC        ,16117.19,16178.58,15962.59,16037.51
500010, 20120113, 694.00, 695.00, 671.60, 682.15, 114940, HDFC        ,16144.57,16257.34,16049.78,16154.62
500010, 20120116, 678.00, 679.95, 671.10, 674.45, 39025, HDFC        ,16086.74,16214.36,16037.60,16189.36
500010, 20120117, 676.25, 680.00, 671.00, 673.65, 52103, HDFC        ,16270.87,16501.38,16270.87,16466.05
500010, 20120118, 676.00, 682.00, 672.40, 680.75, 113182, HDFC        ,16502.42,16517.96,16384.48,16451.47
