500182, 20111128, 2061.60, 2083.95, 2027.00, 2034.90, 32371, HEROMOTOCO  ,15890.80,16186.68,15888.28,16167.13
500182, 20111129, 2040.10, 2075.00, 1990.05, 2060.15, 60010, HEROMOTOCO  ,16210.37,16210.37,15952.54,16008.34
500182, 20111130, 2060.00, 2086.80, 1978.00, 2003.25, 61893, HEROMOTOCO  ,15868.96,16179.56,15849.57,16123.46
500182, 20111201, 2050.00, 2100.00, 2035.00, 2089.90, 55674, HEROMOTOCO  ,16555.93,16718.11,16430.61,16483.45
500182, 20111202, 2100.00, 2113.95, 2057.00, 2083.55, 66919, HEROMOTOCO  ,16493.98,16888.84,16428.66,16846.83
500182, 20111205, 2081.00, 2081.00, 2053.10, 2065.05, 21592, HEROMOTOCO  ,16812.30,16863.10,16691.21,16805.33
500182, 20111207, 2062.10, 2085.00, 2050.00, 2059.25, 21318, HEROMOTOCO  ,16830.04,17003.71,16781.62,16877.06
500182, 20111208, 2059.00, 2091.00, 2041.25, 2054.15, 43548, HEROMOTOCO  ,16819.74,16847.82,16421.55,16488.24
500182, 20111209, 2040.00, 2059.90, 2011.55, 2033.10, 28972, HEROMOTOCO  ,16258.44,16382.57,16142.32,16213.46
500182, 20111212, 2035.60, 2050.90, 1965.15, 1974.65, 28395, HEROMOTOCO  ,16354.96,16360.32,15839.96,15870.35
500182, 20111213, 1970.00, 2013.00, 1941.05, 2003.45, 46139, HEROMOTOCO  ,15778.62,16079.38,15771.59,16002.51
500182, 20111214, 2013.00, 2013.00, 1966.00, 1974.45, 28969, HEROMOTOCO  ,15963.75,16133.41,15855.12,15881.14
500182, 20111215, 1960.00, 1966.15, 1911.00, 1956.40, 40403, HEROMOTOCO  ,15739.05,15908.02,15596.22,15836.47
500182, 20111216, 1970.00, 2004.95, 1901.50, 1922.05, 49328, HEROMOTOCO  ,15868.78,16068.90,15425.20,15491.35
500182, 20111219, 1935.90, 1941.90, 1878.00, 1909.55, 42200, HEROMOTOCO  ,15440.10,15440.10,15190.74,15379.34
500182, 20111220, 1909.00, 1925.00, 1791.00, 1811.10, 75782, HEROMOTOCO  ,15436.12,15448.13,15135.86,15175.08
500182, 20111221, 1840.00, 1868.75, 1765.35, 1848.80, 84232, HEROMOTOCO  ,15487.75,15727.31,15377.04,15685.21
500182, 20111222, 1814.90, 1872.00, 1814.90, 1853.05, 53896, HEROMOTOCO  ,15546.66,15834.63,15472.70,15813.36
500182, 20111223, 1856.00, 1868.00, 1813.00, 1850.65, 27004, HEROMOTOCO  ,15863.43,15911.23,15671.28,15738.70
500182, 20111226, 1856.00, 1941.00, 1845.00, 1918.75, 52757, HEROMOTOCO  ,15782.17,15998.44,15761.18,15970.75
500182, 20111227, 1925.00, 1934.00, 1895.00, 1900.95, 33986, HEROMOTOCO  ,15983.98,16049.12,15799.63,15873.95
500182, 20111228, 1907.00, 1918.00, 1892.60, 1904.55, 37601, HEROMOTOCO  ,15854.36,15887.80,15666.46,15727.85
500182, 20111229, 1899.00, 1919.20, 1890.00, 1904.05, 19045, HEROMOTOCO  ,15658.94,15724.60,15515.44,15543.93
500182, 20111230, 1900.00, 1934.00, 1900.00, 1905.25, 31670, HEROMOTOCO  ,15583.55,15694.05,15406.93,15454.92
